task_id	chrom	start	end	iteration	h2_incremental
1707	2	86807182	86807269	1	0.103427505442754
1707	2	86807182	86807269	2	0.0120643083444317
1707	2	86807182	86807269	3	0.00169220204910172
1707	2	86807182	86807269	4	3.71498850325959e-07
1707	2	86807182	86807269	5	3.99353833149013e-05
1707	2	86807182	86807269	6	4.14513488522414e-07
1707	2	86807182	86807269	7	0.00112454546750055
1707	2	86807182	86807269	8	0
1707	2	86807182	86807269	9	0.00111123918267991
1707	2	86807182	86807269	10	1.34015301721437e-05
1707	2	86807182	86807269	11	0
1707	2	86807182	86807269	12	2.85140363053856e-06
1707	2	86807182	86807269	13	0
1707	2	86807182	86807269	14	0
