task_id	chrom	start	end	iteration	h2_incremental
1213	2	177662953	177665439	1	0.690937537488726
1213	2	177662953	177665439	2	0.00130245138305536
1213	2	177662953	177665439	3	8.12523926830672e-06
1213	2	177662953	177665439	4	0.00051326938735981
1213	2	177662953	177665439	5	0
1213	2	177662953	177665439	6	0
1213	2	177662953	177665439	7	0
1213	2	177662953	177665439	8	0
1213	2	177662953	177665439	9	1.78521207984459e-07
1213	2	177662953	177665439	10	1.7015531577852e-07
1213	2	177662953	177665439	11	2.01055483863524e-06
