task_id	chrom	start	end	iteration	h2_incremental
616	1	29107568	29107723	1	0.0971233611176705
616	1	29107568	29107723	2	0.0268382708655886
616	1	29107568	29107723	3	3.63170415350012e-06
616	1	29107568	29107723	4	3.50674497867034e-05
616	1	29107568	29107723	5	2.76891981595942e-05
616	1	29107568	29107723	6	6.41718732851843e-08
616	1	29107568	29107723	7	0.00165531959509085
616	1	29107568	29107723	8	0
616	1	29107568	29107723	9	2.3878732030583e-06
616	1	29107568	29107723	10	0
616	1	29107568	29107723	11	0
616	1	29107568	29107723	12	0.0001896115659122
