task_id	chrom	start	end	iteration	h2_incremental
1584	2	43000141	43001348	1	0.265632071718919
1584	2	43000141	43001348	2	0.00145735894385916
1584	2	43000141	43001348	3	0
1584	2	43000141	43001348	4	3.76914759039009e-07
1584	2	43000141	43001348	5	2.54883891916293e-05
1584	2	43000141	43001348	6	0.00711415935294538
1584	2	43000141	43001348	7	0.00269017569153673
1584	2	43000141	43001348	8	9.49243122232392e-07
1584	2	43000141	43001348	9	5.98246151043771e-05
1584	2	43000141	43001348	10	1.11923407303012e-05
1584	2	43000141	43001348	11	0
1584	2	43000141	43001348	12	4.14625438257052e-06
