task_id	chrom	start	end	iteration	h2_incremental
730	1	42725028	42726002	1	0.177029462865441
730	1	42725028	42726002	2	0.0123246315509337
730	1	42725028	42726002	3	0
730	1	42725028	42726002	4	0.000115397839822028
730	1	42725028	42726002	5	0
730	1	42725028	42726002	6	0.00139665343987233
730	1	42725028	42726002	7	2.76500110588378e-05
730	1	42725028	42726002	8	0.00273077217131201
730	1	42725028	42726002	9	0.00105042913856791
730	1	42725028	42726002	10	0
730	1	42725028	42726002	11	0
730	1	42725028	42726002	12	6.57465208687669e-07
730	1	42725028	42726002	13	0
730	1	42725028	42726002	14	0
