task_id	chrom	start	end	iteration	h2_incremental
2531	4	153255627	153256361	1	0.273709927622562
2531	4	153255627	153256361	2	0.0218233615970541
2531	4	153255627	153256361	3	0.000591408688925684
2531	4	153255627	153256361	4	2.01521138662572e-05
2531	4	153255627	153256361	5	0.000946893381981624
2531	4	153255627	153256361	6	5.64722850559792e-05
2531	4	153255627	153256361	7	4.75658417658143e-08
2531	4	153255627	153256361	8	3.7913112172906e-07
2531	4	153255627	153256361	9	3.34686034289954e-05
2531	4	153255627	153256361	10	3.01701924356697e-06
2531	4	153255627	153256361	11	5.68395561355299e-06
