task_id	chrom	start	end	iteration	h2_incremental
3318	5	36689616	36689816	1	0.177621004231994
3318	5	36689616	36689816	2	0.00466066977373281
3318	5	36689616	36689816	3	2.06994754194084e-05
3318	5	36689616	36689816	4	0.0043268052098033
3318	5	36689616	36689816	5	0
3318	5	36689616	36689816	6	0
3318	5	36689616	36689816	7	0.00484571912299029
3318	5	36689616	36689816	8	0
3318	5	36689616	36689816	9	0
3318	5	36689616	36689816	10	0
3318	5	36689616	36689816	11	9.79770881861562e-06
3318	5	36689616	36689816	12	3.51205843233865e-07
