task_id	chrom	start	end	iteration	h2_incremental
178	1	15417957	15418495	1	0.29863203474124
178	1	15417957	15418495	2	3.18642653149303e-06
178	1	15417957	15418495	3	0.000708790387593195
178	1	15417957	15418495	4	5.26679332119312e-05
178	1	15417957	15418495	5	0
178	1	15417957	15418495	6	0
178	1	15417957	15418495	7	5.5526478972309e-06
178	1	15417957	15418495	8	0
178	1	15417957	15418495	9	0
178	1	15417957	15418495	10	3.80433944153418e-06
178	1	15417957	15418495	11	0.00122438641721412
178	1	15417957	15418495	12	6.066271904388e-05
178	1	15417957	15418495	13	0
178	1	15417957	15418495	14	0
178	1	15417957	15418495	15	1.54658019480658e-05
178	1	15417957	15418495	16	0.000657182971873531
178	1	15417957	15418495	17	0
178	1	15417957	15418495	18	7.82461428689246e-07
178	1	15417957	15418495	19	0
178	1	15417957	15418495	20	0
178	1	15417957	15418495	21	0
