task_id	chrom	start	end	iteration	h2_incremental
3646	6	158417568	158418199	1	0.243398647404672
3646	6	158417568	158418199	2	0.0137308759301474
3646	6	158417568	158418199	3	0
3646	6	158417568	158418199	4	5.59517722065979e-08
3646	6	158417568	158418199	5	0.00034840216577367
3646	6	158417568	158418199	6	2.14734658374401e-07
3646	6	158417568	158418199	7	0.000165434115307457
3646	6	158417568	158418199	8	0
3646	6	158417568	158418199	9	3.12800389549312e-06
3646	6	158417568	158418199	10	0.00126250699613297
3646	6	158417568	158418199	11	3.41219913150999e-06
3646	6	158417568	158418199	12	0.000209885780543048
3646	6	158417568	158418199	13	0
3646	6	158417568	158418199	14	3.24684722415441e-06
3646	6	158417568	158418199	15	0
