task_id	chrom	start	end	iteration	h2_incremental
252	1	1666827	1667369	1	0.0823453110653946
252	1	1666827	1667369	2	0.00679469498159485
252	1	1666827	1667369	3	0
252	1	1666827	1667369	4	5.90095835096061e-06
252	1	1666827	1667369	5	0.000322907447645473
252	1	1666827	1667369	6	1.52911660591633e-05
252	1	1666827	1667369	7	0
252	1	1666827	1667369	8	0.00102379240718998
252	1	1666827	1667369	9	0.00128904095455911
252	1	1666827	1667369	10	0
252	1	1666827	1667369	11	0
252	1	1666827	1667369	12	0
252	1	1666827	1667369	13	0
252	1	1666827	1667369	14	0
