task_id	chrom	start	end	iteration	h2_incremental
2348	3	72247255	72247384	1	0.321973195383933
2348	3	72247255	72247384	2	0.00732234859907456
2348	3	72247255	72247384	3	2.44109255726368e-06
2348	3	72247255	72247384	4	4.3958799758635e-07
2348	3	72247255	72247384	5	2.43322742053778e-05
2348	3	72247255	72247384	6	2.22947596453349e-05
2348	3	72247255	72247384	7	0
2348	3	72247255	72247384	8	0
2348	3	72247255	72247384	9	2.99746984188649e-06
2348	3	72247255	72247384	10	0
2348	3	72247255	72247384	11	0.00106338384023202
2348	3	72247255	72247384	12	0
2348	3	72247255	72247384	13	3.76046523135535e-05
2348	3	72247255	72247384	14	0
2348	3	72247255	72247384	15	0
2348	3	72247255	72247384	16	0
