task_id	chrom	start	end	iteration	h2_incremental
3428	5	79019278	79019914	1	0.282522608081181
3428	5	79019278	79019914	2	0.000200511616516128
3428	5	79019278	79019914	3	0.00385340206529132
3428	5	79019278	79019914	4	8.52485252928364e-05
3428	5	79019278	79019914	5	6.65179859147791e-07
3428	5	79019278	79019914	6	2.00692236356872e-07
3428	5	79019278	79019914	7	2.30153177743414e-06
3428	5	79019278	79019914	8	1.61009017671878e-06
3428	5	79019278	79019914	9	2.79163514809242e-05
3428	5	79019278	79019914	10	2.96826793231384e-05
3428	5	79019278	79019914	11	7.2348017124799e-08
