task_id	chrom	start	end	iteration	h2_incremental
1331	2	225039966	225040513	1	0.252109854645441
1331	2	225039966	225040513	2	4.11980274625523e-06
1331	2	225039966	225040513	3	0.00243118388177543
1331	2	225039966	225040513	4	0
1331	2	225039966	225040513	5	0.000672482512843929
1331	2	225039966	225040513	6	0
1331	2	225039966	225040513	7	6.57656396819367e-07
1331	2	225039966	225040513	8	0
1331	2	225039966	225040513	9	2.24165755581403e-05
1331	2	225039966	225040513	10	7.08588098338041e-07
1331	2	225039966	225040513	11	0
