task_id	chrom	start	end	iteration	h2_incremental
3083	5	146542157	146542559	1	0.408032062284541
3083	5	146542157	146542559	2	1.58253444461515e-05
3083	5	146542157	146542559	3	3.00964104958828e-05
3083	5	146542157	146542559	4	0.0003065589514369
3083	5	146542157	146542559	5	0.000949225021024819
3083	5	146542157	146542559	6	1.96975276046443e-06
3083	5	146542157	146542559	7	1.37737397567602e-06
3083	5	146542157	146542559	8	3.06943047425513e-06
3083	5	146542157	146542559	9	0
3083	5	146542157	146542559	10	9.40919442956898e-07
3083	5	146542157	146542559	11	7.33090807313553e-07
