task_id	chrom	start	end	iteration	h2_incremental
206	1	15798054	15799255	1	0.405430145248787
206	1	15798054	15799255	2	1.42052339241077e-05
206	1	15798054	15799255	3	0
206	1	15798054	15799255	4	0.00232432091660969
206	1	15798054	15799255	5	1.17679766024101e-05
206	1	15798054	15799255	6	0
206	1	15798054	15799255	7	0
206	1	15798054	15799255	8	5.78022388379143e-08
206	1	15798054	15799255	9	5.11433261032384e-06
206	1	15798054	15799255	10	4.43572984675264e-07
206	1	15798054	15799255	11	5.56761538807158e-05
