task_id	chrom	start	end	iteration	h2_incremental
3347	5	51095559	51095853	1	0.12263473239637
3347	5	51095559	51095853	2	0
3347	5	51095559	51095853	3	2.81182621717821e-07
3347	5	51095559	51095853	4	0
3347	5	51095559	51095853	5	0
3347	5	51095559	51095853	6	0
3347	5	51095559	51095853	7	0.00408943509848197
3347	5	51095559	51095853	8	1.78799345553515e-07
3347	5	51095559	51095853	9	0
3347	5	51095559	51095853	10	3.40384546116779e-05
3347	5	51095559	51095853	11	0
3347	5	51095559	51095853	12	1.04810121262338e-06
