task_id	chrom	start	end	iteration	h2_incremental
1524	2	26330167	26330288	1	0.0835957152295819
1524	2	26330167	26330288	2	0
1524	2	26330167	26330288	3	0.00877029152887678
1524	2	26330167	26330288	4	0.000540709150884189
1524	2	26330167	26330288	5	1.29576538605754e-05
1524	2	26330167	26330288	6	0.000120382123307891
1524	2	26330167	26330288	7	5.54105340164552e-06
1524	2	26330167	26330288	8	4.93014245369382e-05
1524	2	26330167	26330288	9	0
1524	2	26330167	26330288	10	2.92769980301319e-05
1524	2	26330167	26330288	11	0
