task_id	chrom	start	end	iteration	h2_incremental
3564	6	131494871	131495216	1	0.730462810853603
3564	6	131494871	131495216	2	0.000160262218102956
3564	6	131494871	131495216	3	3.99033245539125e-05
3564	6	131494871	131495216	4	8.95008143496095e-06
3564	6	131494871	131495216	5	0.000463064978589384
3564	6	131494871	131495216	6	5.12534715631217e-06
3564	6	131494871	131495216	7	0
3564	6	131494871	131495216	8	2.92204667066867e-05
3564	6	131494871	131495216	9	8.63568779236335e-07
3564	6	131494871	131495216	10	4.11122498412038e-07
3564	6	131494871	131495216	11	0
