task_id	chrom	start	end	iteration	h2_incremental
114	1	1432395	1432520	1	0.159962700264188
114	1	1432395	1432520	2	0.00203904351706271
114	1	1432395	1432520	3	5.7919762667645e-06
114	1	1432395	1432520	4	8.54632340469318e-08
114	1	1432395	1432520	5	7.12211807373199e-08
114	1	1432395	1432520	6	9.01372271816794e-06
114	1	1432395	1432520	7	0
114	1	1432395	1432520	8	6.06246967326389e-05
114	1	1432395	1432520	9	0.000135058128633449
114	1	1432395	1432520	10	0.000216067371382128
114	1	1432395	1432520	11	7.25892220141673e-08
