task_id	chrom	start	end	iteration	h2_incremental
1267	2	205683063	205683611	1	0.153301640245479
1267	2	205683063	205683611	2	0.0377615899918346
1267	2	205683063	205683611	3	0.0039539531821023
1267	2	205683063	205683611	4	7.7344701709734e-05
1267	2	205683063	205683611	5	0.00102064210876272
1267	2	205683063	205683611	6	2.66188271390052e-06
1267	2	205683063	205683611	7	0.00300609704498743
1267	2	205683063	205683611	8	7.39806170660675e-08
1267	2	205683063	205683611	9	0
1267	2	205683063	205683611	10	0
1267	2	205683063	205683611	11	0.000186039120275509
1267	2	205683063	205683611	12	0.00213744800010938
1267	2	205683063	205683611	13	0
1267	2	205683063	205683611	14	5.26417057803874e-06
1267	2	205683063	205683611	15	6.74398062147988e-05
1267	2	205683063	205683611	16	0.000897329900594843
1267	2	205683063	205683611	17	0
1267	2	205683063	205683611	18	1.57503024312729e-05
1267	2	205683063	205683611	19	1.42345932870297e-06
1267	2	205683063	205683611	20	3.77440854310575e-06
1267	2	205683063	205683611	21	2.97721064782465e-06
