task_id	chrom	start	end	iteration	h2_incremental
1344	2	228607124	228608511	1	0.0908540753375263
1344	2	228607124	228608511	2	0.0121794163570734
1344	2	228607124	228608511	3	0
1344	2	228607124	228608511	4	0.000180943724790215
1344	2	228607124	228608511	5	2.58740472689991e-06
1344	2	228607124	228608511	6	5.84344231267138e-05
1344	2	228607124	228608511	7	0
1344	2	228607124	228608511	8	5.87979680692961e-05
1344	2	228607124	228608511	9	0.000174098485621985
1344	2	228607124	228608511	10	8.8926349094529e-05
1344	2	228607124	228608511	11	0
