task_id	chrom	start	end	iteration	h2_incremental
237	1	16298595	16299300	1	0.358413903729871
237	1	16298595	16299300	2	0
237	1	16298595	16299300	3	0.000519938028526152
237	1	16298595	16299300	4	0
237	1	16298595	16299300	5	0
237	1	16298595	16299300	6	0
237	1	16298595	16299300	7	0.000260050635346488
237	1	16298595	16299300	8	0
237	1	16298595	16299300	9	0.000819300754696359
237	1	16298595	16299300	10	0
237	1	16298595	16299300	11	0
237	1	16298595	16299300	12	0
237	1	16298595	16299300	13	0
237	1	16298595	16299300	14	0
