task_id	chrom	start	end	iteration	h2_incremental
429	1	23356561	23357449	1	0.198140393506616
429	1	23356561	23357449	2	0.00058100200755817
429	1	23356561	23357449	3	0.0003790325106532
429	1	23356561	23357449	4	0
429	1	23356561	23357449	5	1.90061281521996e-07
429	1	23356561	23357449	6	2.74141339226242e-05
429	1	23356561	23357449	7	1.77004570686837e-05
429	1	23356561	23357449	8	5.21444514052835e-05
429	1	23356561	23357449	9	0
429	1	23356561	23357449	10	0.00282084741190614
429	1	23356561	23357449	11	6.65691128791045e-05
429	1	23356561	23357449	12	5.07841957955239e-05
429	1	23356561	23357449	13	0
429	1	23356561	23357449	14	0
429	1	23356561	23357449	15	1.79610343232762e-05
