task_id	chrom	start	end	iteration	h2_incremental
1037	2	11955963	11957457	1	0.0955304245077877
1037	2	11955963	11957457	2	0.0395931403105601
1037	2	11955963	11957457	3	0.000226698386723555
1037	2	11955963	11957457	4	5.11658551636119e-06
1037	2	11955963	11957457	5	0
1037	2	11955963	11957457	6	3.08121919242469e-05
1037	2	11955963	11957457	7	1.4257315528412e-06
1037	2	11955963	11957457	8	0.00185734357582198
1037	2	11955963	11957457	9	3.1131929044565e-07
1037	2	11955963	11957457	10	1.36721696703545e-05
1037	2	11955963	11957457	11	5.52926064161899e-07
1037	2	11955963	11957457	12	0
1037	2	11955963	11957457	13	9.20566513458859e-07
