task_id	chrom	start	end	iteration	h2_incremental
210	1	158213034	158214631	1	0.747356269809081
210	1	158213034	158214631	2	0.00334825478531627
210	1	158213034	158214631	3	9.22263611752927e-08
210	1	158213034	158214631	4	9.30599175796301e-08
210	1	158213034	158214631	5	5.72350603160931e-06
210	1	158213034	158214631	6	0
210	1	158213034	158214631	7	7.64532363690941e-06
210	1	158213034	158214631	8	8.75050338042005e-07
210	1	158213034	158214631	9	0
210	1	158213034	158214631	10	5.21517314598543e-06
210	1	158213034	158214631	11	0
