task_id	chrom	start	end	iteration	h2_incremental
4439	7	37211137	37212452	1	0.0809101890718984
4439	7	37211137	37212452	2	0.00774771438893795
4439	7	37211137	37212452	3	0.000278082546667339
4439	7	37211137	37212452	4	0.00155184929049821
4439	7	37211137	37212452	5	0.000153185334212632
4439	7	37211137	37212452	6	0.00960163919759676
4439	7	37211137	37212452	7	7.61313637246567e-06
4439	7	37211137	37212452	8	0
4439	7	37211137	37212452	9	0.000454218915625395
4439	7	37211137	37212452	10	0
4439	7	37211137	37212452	11	0.000315341477990671
4439	7	37211137	37212452	12	0
4439	7	37211137	37212452	13	0
4439	7	37211137	37212452	14	0
4439	7	37211137	37212452	15	5.23183760223645e-06
4439	7	37211137	37212452	16	1.31709337567895e-06
