task_id	chrom	start	end	iteration	h2_incremental
198	1	157164544	157164658	1	0.438548662621559
198	1	157164544	157164658	2	0.0192620652935675
198	1	157164544	157164658	3	3.88917897529006e-05
198	1	157164544	157164658	4	0.000883670290466089
198	1	157164544	157164658	5	0.000781856942505802
198	1	157164544	157164658	6	0
198	1	157164544	157164658	7	0
198	1	157164544	157164658	8	2.72567284318551e-07
198	1	157164544	157164658	9	5.49302634472397e-08
198	1	157164544	157164658	10	0
198	1	157164544	157164658	11	1.1272714510933e-07
