task_id	chrom	start	end	iteration	h2_incremental
3592	6	142843460	142844711	1	0.319005049295952
3592	6	142843460	142844711	2	0
3592	6	142843460	142844711	3	0
3592	6	142843460	142844711	4	0
3592	6	142843460	142844711	5	1.08668211356123e-06
3592	6	142843460	142844711	6	0
3592	6	142843460	142844711	7	0.000662807614607024
3592	6	142843460	142844711	8	0
3592	6	142843460	142844711	9	5.55059646600845e-06
3592	6	142843460	142844711	10	0
3592	6	142843460	142844711	11	0.00471892644385928
3592	6	142843460	142844711	12	0.000269125763429283
3592	6	142843460	142844711	13	0.000999807818089449
3592	6	142843460	142844711	14	0
3592	6	142843460	142844711	15	0
3592	6	142843460	142844711	16	0
3592	6	142843460	142844711	17	8.3220312599606e-07
3592	6	142843460	142844711	18	0
