task_id	chrom	start	end	iteration	h2_incremental
4294	7	156177472	156177834	1	0.136800148248652
4294	7	156177472	156177834	2	0.0232175712559224
4294	7	156177472	156177834	3	0.00713889296338697
4294	7	156177472	156177834	4	0
4294	7	156177472	156177834	5	0.0130935527900739
4294	7	156177472	156177834	6	0.00407581412354738
4294	7	156177472	156177834	7	0.0015487300877695
4294	7	156177472	156177834	8	2.02105141558639e-07
4294	7	156177472	156177834	9	1.09680501619569e-05
4294	7	156177472	156177834	10	3.52568430473878e-06
4294	7	156177472	156177834	11	0
4294	7	156177472	156177834	12	0
