task_id	chrom	start	end	iteration	h2_incremental
1654	2	6934872	6935526	1	0.496087338687993
1654	2	6934872	6935526	2	3.10278323885542e-07
1654	2	6934872	6935526	3	1.11750676651761e-05
1654	2	6934872	6935526	4	1.3940958919093e-05
1654	2	6934872	6935526	5	1.51967394005882e-06
1654	2	6934872	6935526	6	6.20999832868052e-05
1654	2	6934872	6935526	7	0
1654	2	6934872	6935526	8	1.07330077790177e-06
1654	2	6934872	6935526	9	0
1654	2	6934872	6935526	10	0.000108605787727628
1654	2	6934872	6935526	11	1.365646004823e-05
