task_id	chrom	start	end	iteration	h2_incremental
467	1	24461307	24461761	1	0.189728768492331
467	1	24461307	24461761	2	1.16019650370829e-07
467	1	24461307	24461761	3	0.000168184444977397
467	1	24461307	24461761	4	0.000408597930553032
467	1	24461307	24461761	5	2.58993573500167e-07
467	1	24461307	24461761	6	0.000493415333315138
467	1	24461307	24461761	7	0.00193705237736446
467	1	24461307	24461761	8	0
467	1	24461307	24461761	9	0.00200191853003241
467	1	24461307	24461761	10	2.6049917862458e-06
467	1	24461307	24461761	11	0.00385306147740516
467	1	24461307	24461761	12	0
467	1	24461307	24461761	13	6.93443127324921e-07
467	1	24461307	24461761	14	0
467	1	24461307	24461761	15	0
467	1	24461307	24461761	16	0
