task_id	chrom	start	end	iteration	h2_incremental
4154	7	124746539	124748005	1	0.14698482381875
4154	7	124746539	124748005	2	0.00184360655214128
4154	7	124746539	124748005	3	0.000156589787532948
4154	7	124746539	124748005	4	0.000215605677502141
4154	7	124746539	124748005	5	4.08544345093789e-05
4154	7	124746539	124748005	6	0
4154	7	124746539	124748005	7	0.000104698048755164
4154	7	124746539	124748005	8	0
4154	7	124746539	124748005	9	0
4154	7	124746539	124748005	10	0
4154	7	124746539	124748005	11	0
