task_id	chrom	start	end	iteration	h2_incremental
328	1	201505617	201506223	1	0.369578389399632
328	1	201505617	201506223	2	0.000958316517638279
328	1	201505617	201506223	3	0.000783191166141846
328	1	201505617	201506223	4	0.000335546262937883
328	1	201505617	201506223	5	4.67104504306257e-07
328	1	201505617	201506223	6	0.001234378949116
328	1	201505617	201506223	7	6.02968818754671e-08
328	1	201505617	201506223	8	7.1380851242333e-06
328	1	201505617	201506223	9	0.000643724185491225
328	1	201505617	201506223	10	0
328	1	201505617	201506223	11	0
328	1	201505617	201506223	12	5.13508741111026e-07
328	1	201505617	201506223	13	0
328	1	201505617	201506223	14	0
