task_id	chrom	start	end	iteration	h2_incremental
4411	7	30755399	30755831	1	0.603982205930849
4411	7	30755399	30755831	2	2.43011127214891e-05
4411	7	30755399	30755831	3	1.81557980675404e-05
4411	7	30755399	30755831	4	1.08591653986777e-05
4411	7	30755399	30755831	5	2.95040507300961e-07
4411	7	30755399	30755831	6	0
4411	7	30755399	30755831	7	3.61895052711076e-06
4411	7	30755399	30755831	8	0
4411	7	30755399	30755831	9	3.96837690781704e-06
4411	7	30755399	30755831	10	1.70754327991037e-06
4411	7	30755399	30755831	11	2.78690348469623e-07
