task_id	chrom	start	end	iteration	h2_incremental
1745	2	96895480	96896546	1	0.0250600191450007
1745	2	96895480	96896546	2	0.000833392051277606
1745	2	96895480	96896546	3	0.00158040484162441
1745	2	96895480	96896546	4	0.00222497924779077
1745	2	96895480	96896546	5	0.00259493771749267
1745	2	96895480	96896546	6	0.00272407589594264
1745	2	96895480	96896546	7	0
1745	2	96895480	96896546	8	0.00233011569703734
1745	2	96895480	96896546	9	0
1745	2	96895480	96896546	10	0
1745	2	96895480	96896546	11	0
1745	2	96895480	96896546	12	8.56983312359923e-05
1745	2	96895480	96896546	13	0
