task_id	chrom	start	end	iteration	h2_incremental
1236	2	190608133	190609975	1	0.142981184059673
1236	2	190608133	190609975	2	0.00300272776861276
1236	2	190608133	190609975	3	0.00261191611324975
1236	2	190608133	190609975	4	0.000410471249198018
1236	2	190608133	190609975	5	1.95011502176071e-07
1236	2	190608133	190609975	6	0.00278887877826341
1236	2	190608133	190609975	7	4.62695758210308e-05
1236	2	190608133	190609975	8	0
1236	2	190608133	190609975	9	0
1236	2	190608133	190609975	10	0
1236	2	190608133	190609975	11	0.000846331546817119
1236	2	190608133	190609975	12	1.32322747970618e-05
1236	2	190608133	190609975	13	0.00479234336293461
1236	2	190608133	190609975	14	2.44922693507295e-05
1236	2	190608133	190609975	15	0
1236	2	190608133	190609975	16	0
1236	2	190608133	190609975	17	4.5089742693734e-07
1236	2	190608133	190609975	18	8.43541867323528e-05
