task_id	chrom	start	end	iteration	h2_incremental
2938	5	101782829	101783957	1	0.202337566971488
2938	5	101782829	101783957	2	0.000198538976519543
2938	5	101782829	101783957	3	0.000674707595914974
2938	5	101782829	101783957	4	0
2938	5	101782829	101783957	5	6.8398315685595e-06
2938	5	101782829	101783957	6	0.00035140510529094
2938	5	101782829	101783957	7	0
2938	5	101782829	101783957	8	0.00152379597422547
2938	5	101782829	101783957	9	3.57952450726031e-05
2938	5	101782829	101783957	10	4.11456078417225e-05
2938	5	101782829	101783957	11	1.14577313021151e-06
2938	5	101782829	101783957	12	0
2938	5	101782829	101783957	13	0
