task_id	chrom	start	end	iteration	h2_incremental
1964	3	152605496	152606449	1	0.337214065443429
1964	3	152605496	152606449	2	0.000997588840732834
1964	3	152605496	152606449	3	0.000747557376067081
1964	3	152605496	152606449	4	0.00313978704821382
1964	3	152605496	152606449	5	7.34582242411209e-05
1964	3	152605496	152606449	6	0.000610976991141364
1964	3	152605496	152606449	7	1.17658078610328e-05
1964	3	152605496	152606449	8	2.3609871958016e-05
1964	3	152605496	152606449	9	4.93402003881138e-06
1964	3	152605496	152606449	10	0
1964	3	152605496	152606449	11	1.00364903057671e-05
