task_id	chrom	start	end	iteration	h2_incremental
97	1	13417527	13418198	1	0.151007587243605
97	1	13417527	13418198	2	1.57943492128095e-06
97	1	13417527	13418198	3	0.00090175525742325
97	1	13417527	13418198	4	0.00166672633725854
97	1	13417527	13418198	5	0
97	1	13417527	13418198	6	0
97	1	13417527	13418198	7	1.71848276492824e-05
97	1	13417527	13418198	8	1.03108585403352e-05
97	1	13417527	13418198	9	0.000309394870895284
97	1	13417527	13418198	10	0
97	1	13417527	13418198	11	0
97	1	13417527	13418198	12	0
97	1	13417527	13418198	13	8.7368572467848e-06
97	1	13417527	13418198	14	0
