task_id	chrom	start	end	iteration	h2_incremental
3901	6	31386293	31388065	1	0.778106982725841
3901	6	31386293	31388065	2	9.50815405711063e-05
3901	6	31386293	31388065	3	0.000626788753102833
3901	6	31386293	31388065	4	0
3901	6	31386293	31388065	5	0
3901	6	31386293	31388065	6	7.14101772278152e-06
3901	6	31386293	31388065	7	3.64702135844558e-06
3901	6	31386293	31388065	8	0
3901	6	31386293	31388065	9	0.000322557669255393
3901	6	31386293	31388065	10	0.000568689596923579
3901	6	31386293	31388065	11	0
3901	6	31386293	31388065	12	0
3901	6	31386293	31388065	13	1.92815285591795e-07
3901	6	31386293	31388065	14	0
3901	6	31386293	31388065	15	0
