task_id	chrom	start	end	iteration	h2_incremental
4272	7	153322964	153323752	1	0.0734877265985537
4272	7	153322964	153323752	2	0.000114123503310551
4272	7	153322964	153323752	3	0.0124789777292338
4272	7	153322964	153323752	4	0.00408288112451977
4272	7	153322964	153323752	5	0.000120142976261963
4272	7	153322964	153323752	6	0.00848716126528707
4272	7	153322964	153323752	7	0.00367110855493201
4272	7	153322964	153323752	8	6.69989042804511e-07
4272	7	153322964	153323752	9	0
4272	7	153322964	153323752	10	0.00201651113231983
4272	7	153322964	153323752	11	0
4272	7	153322964	153323752	12	2.58318713379492e-07
4272	7	153322964	153323752	13	0
4272	7	153322964	153323752	14	0
4272	7	153322964	153323752	15	3.42399052177682e-05
