task_id	chrom	start	end	iteration	h2_incremental
272	1	17330989	17332133	1	0.12739600684941
272	1	17330989	17332133	2	0.000191265061935568
272	1	17330989	17332133	3	0.00416360097476683
272	1	17330989	17332133	4	1.87784642773645e-05
272	1	17330989	17332133	5	0
272	1	17330989	17332133	6	0
272	1	17330989	17332133	7	1.30124410146156e-05
272	1	17330989	17332133	8	0
272	1	17330989	17332133	9	0.00659267880370371
272	1	17330989	17332133	10	0
272	1	17330989	17332133	11	0
272	1	17330989	17332133	12	8.66795432125003e-08
272	1	17330989	17332133	13	2.61505599738067e-05
272	1	17330989	17332133	14	0
