task_id	chrom	start	end	iteration	h2_incremental
1777	3	107239552	107239966	1	0.00796861746532916
1777	3	107239552	107239966	2	0.00864298282971308
1777	3	107239552	107239966	3	2.72141678037129e-07
1777	3	107239552	107239966	4	0.0120319190865692
1777	3	107239552	107239966	5	2.0383779312048e-05
1777	3	107239552	107239966	6	0
1777	3	107239552	107239966	7	0
1777	3	107239552	107239966	8	0
1777	3	107239552	107239966	9	0
1777	3	107239552	107239966	10	4.97019329777384e-06
1777	3	107239552	107239966	11	0
