task_id	chrom	start	end	iteration	h2_incremental
3046	5	138133161	138133533	1	0.0970113070437301
3046	5	138133161	138133533	2	0.000910218823827653
3046	5	138133161	138133533	3	0.00370223711050025
3046	5	138133161	138133533	4	6.15675542690099e-07
3046	5	138133161	138133533	5	0.000300517948494303
3046	5	138133161	138133533	6	0
3046	5	138133161	138133533	7	0
3046	5	138133161	138133533	8	0
3046	5	138133161	138133533	9	0.000224278942523765
3046	5	138133161	138133533	10	0
3046	5	138133161	138133533	11	0.00349733836818102
3046	5	138133161	138133533	12	0.000230167294678326
3046	5	138133161	138133533	13	0
3046	5	138133161	138133533	14	3.64036916833307e-06
3046	5	138133161	138133533	15	0
3046	5	138133161	138133533	16	1.10942905584053e-06
3046	5	138133161	138133533	17	0
